,Artist,Name,Genre,Peak.position,Weeks.on.chart,Avg.rank,Date,Energy,Danceability,Tempo,Valence
1002,CAMILA CABELLO,OMG,"MOTOWN,M\XC3\XA9XICO,CUBA,TRAP,R&;B,RAP,POP",100.0,1.0,81.0,2017,0.576,0.655,139.953,0.167
1003,CANAAN SMITH,LOVE YOU LIKE THAT,COUNTRY,46.0,20.0,70.1,1999,0.847,0.409,142.973,0.82
1004,CANDICE GLOVER,I AM BEAUTIFUL,"AMERICAN IDOL,POP",100.0,1.0,93.0,1999,0.663,0.589,98.06,0.828
1005,CAPITAL CITIES,SAFE AND SOUND,"DANCE-POP,SYNTH-POP,ROCK",8.0,43.0,33.83720930232558,2011,0.647,0.799,81.519,0.788
1006,CARDI B,BARTIER CARDI,"TRAP,RAP",14.0,20.0,34.05,2017,0.435,0.78,138.023,0.0714
1007,CARDI B,BE CAREFUL,"R&;B,POP,RAP",11.0,20.0,31.2,2018,0.568,0.82,152.279,0.535
1008,CARDI B,BEST LIFE,RAP,39.0,3.0,68.66666666666667,2018,0.625,0.62,167.911,0.665
1009,CARDI B,BICKENHEAD,"BOUNCE,RAP",43.0,2.0,55.5,2018,0.814,0.884,155.938,0.907
1010,CARDI B,BODAK YELLOW,"TRAP,RAP",1.0,35.0,16.147058823529413,2017,0.718,0.851,125.031,0.493
1011,CARDI B,DRIP,"TRAP,RAP",21.0,10.0,62.4,2018,0.662,0.897,112.511,0.389
1012,CARDI B,GET UP 10,"TRAP,CLOUD RAP,RAP",38.0,2.0,57.5,2018,0.57,0.806,93.015,0.454
1013,CARDI B,I DO,RAP,23.0,5.0,64.0,2018,0.56,0.75,140.06,0.459
1014,CARDI B,MONEY,"HIP-HOP,TRAP,RAP",13.0,26.0,24.653846153846153,2018,0.387,0.577,146.565,0.459
1015,CARDI B,MONEY BAG,"TRAP,RAP",58.0,2.0,72.5,2018,0.677,0.726,82.517,0.629
1016,CARDI B,PRESS,"HARDCORE HIP-HOP,TRAP,HIP-HOP,RAP",16.0,4.0,41.5,2019,0.525,0.888,133.983,0.243
1017,CARDI B,RING,"WEST COAST,EAST COAST,POP,R&;B,RAP",28.0,20.0,53.3,2018,0.551,0.939,118.552,0.42
1018,CARDI B,THRU YOUR PHONE,"POP,TRAP,R&;B,RAP",50.0,3.0,74.66666666666667,2018,0.549,0.837,121.954,0.209
1019,"CARDI B, BAD BUNNY, J BALVIN",I LIKE IT,"TRAP,LATIN MUSIC,EN ESPA\XC3\XB1OL,LATIN TRAP,RAP",1.0,51.0,19.568627450980394,2018,0.726,0.816,136.048,0.65
1020,"CARDI B, BRUNO MARS",PLEASE ME,"RAP,EAST COAST,WEST COAST,SOUL POP,R&;B,POP",3.0,19.0,22.31578947368421,2019,0.57,0.747,133.992,0.65
1021,"CARDI B, YG",SHE BAD,"TRAP,WEST COAST,RAP",57.0,2.0,73.5,2018,0.504,0.791,159.949,0.355
1022,CARL THOMAS,EMOTIONAL,"SOUL POP,SOUL,NEO SOUL,R&;B",47.0,20.0,66.2,2000,0.542,0.548,83.106,0.389
1023,CARL THOMAS,I WISH,"SOUL,NEO SOUL,R&;B",20.0,20.0,36.4,2000,0.666,0.736,89.824,0.224
1024,CARL THOMAS,SUMMER RAIN,"R&;B,POP",80.0,11.0,85.27272727272727,1999,0.77,0.5,118.189,0.946
1025,"CARLOS VIVES, SHAKIRA",LA BICICLETA,"EN ESPA\XC3\XB1OL,POP",100.0,1.0,95.0,2016,0.917,0.598,180.049,0.575
1026,CARLY PEARCE,EVERY LITTLE THING,COUNTRY,50.0,17.0,75.05882352941177,2016,0.496,0.579,132.908,0.301
1027,CARLY RAE JEPSEN,BEAUTIFUL,"CANADA,POP",100.0,1.0,87.0,2012,0.787,0.726,124.99,0.888
1028,CARLY RAE JEPSEN,CALL ME MAYBE,"DANCE-POP,TEEN POP,CANADA,MEMES,POP",1.0,50.0,17.78,2011,0.501,0.835,119.97,0.959
1029,CARLY RAE JEPSEN,I REALLY LIKE YOU,"CANADA,POP",39.0,20.0,73.3,2015,0.805,0.62,122.062,0.586
1030,CARLY RAE JEPSEN,THIS KISS,"POP,CANADA",100.0,1.0,86.0,2012,0.88,0.736,127.998,0.704
1031,CARLY RAE JEPSEN,TONIGHT I'M GETTING OVER YOU,"CANADA,POP,RAP",100.0,1.0,90.0,2013,0.768,0.731,125.938,0.189
1032,CAROLINA LIAR,SHOW ME WHAT I'M LOOKING FOR,ROCK,67.0,18.0,78.83333333333333,2008,0.864,0.449,105.121,0.355
1033,CAROLYN DAWN JOHNSON,GEORGIA,POP,98.0,5.0,98.4,1999,0.317,0.53,100.618,0.532
1034,CAROLYN DAWN JOHNSON,I DON'T WANT YOU TO GO,POP,54.0,10.0,71.0,1999,0.757,0.437,168.008,0.684
1035,CAROLYN DAWN JOHNSON,SIMPLE LIFE,POP,73.0,5.0,76.8,1999,0.291,0.538,92.405,0.285
1036,CARRIE UNDERWOOD,BEFORE HE CHEATS,"POP,COUNTRY",8.0,64.0,29.07936507936508,2005,0.749,0.519,147.905,0.29
1037,CARRIE UNDERWOOD,BLOWN AWAY,COUNTRY,20.0,22.0,39.40909090909091,2012,0.843,0.531,136.991,0.392
1038,CARRIE UNDERWOOD,CHURCH BELLS,"POP,COUNTRY",43.0,17.0,64.52941176470588,2016,0.388,0.171,67.398,0.0652
1039,CARRIE UNDERWOOD,COWBOY CASANOVA,COUNTRY,11.0,20.0,33.1,2009,0.82,0.597,119.969,0.576
1040,CARRIE UNDERWOOD,CRY PRETTY,COUNTRY,48.0,12.0,84.83333333333333,2018,0.742,0.374,139.953,0.21
1041,CARRIE UNDERWOOD,DIRTY LAUNDRY,COUNTRY,48.0,16.0,67.5625,2016,0.956,0.618,97.993,0.487
1042,CARRIE UNDERWOOD,DO YOU HEAR WHAT I HEAR,"CHRISTMAS,COUNTRY,ROCK",100.0,1.0,90.0,2008,0.473,0.216,157.597,0.132
1043,CARRIE UNDERWOOD,DON'T FORGET TO REMEMBER ME,COUNTRY,49.0,17.0,67.29411764705883,2006,0.39,0.367,73.673,0.351
1044,CARRIE UNDERWOOD,GOOD GIRL,COUNTRY,18.0,20.0,33.35,2012,0.839,0.617,128.91,0.741
1045,CARRIE UNDERWOOD,HEARTBEAT,COUNTRY,42.0,14.0,61.642857142857146,2015,0.798,0.49,149.109,0.479
1046,CARRIE UNDERWOOD,HOME SWEET HOME,"COUNTRY,ROCK",21.0,3.0,54.0,2009,0.0339,0.548,75.268,0.531
1047,CARRIE UNDERWOOD,I TOLD YOU SO,POP,9.0,18.0,54.388888888888886,1999,0.32,0.422,158.993,0.183
1048,CARRIE UNDERWOOD,I'LL STAND BY YOU,"COUNTRY,ROCK",6.0,5.0,33.6,2007,0.539,0.597,134.069,0.326
1049,CARRIE UNDERWOOD,INSIDE YOUR HEAVEN,COUNTRY,1.0,12.0,40.416666666666664,2005,0.565,0.377,134.542,0.14
1050,CARRIE UNDERWOOD,"JESUS, TAKE THE WHEEL",COUNTRY,20.0,24.0,33.833333333333336,2005,0.518,0.359,76.572,0.135
1051,CARRIE UNDERWOOD,JUST A DREAM,COUNTRY,29.0,20.0,47.95,2008,0.377,0.656,95.974,0.566
1052,CARRIE UNDERWOOD,LAST NAME,COUNTRY,19.0,20.0,53.55,2007,0.869,0.395,159.833,0.688
1053,CARRIE UNDERWOOD,LITTLE TOY GUNS,COUNTRY,47.0,18.0,69.55555555555556,2015,0.354,0.584,80.996,0.273
1054,CARRIE UNDERWOOD,LOVE WINS,COUNTRY,83.0,10.0,90.7,2018,0.865,0.523,135.115,0.325
1055,CARRIE UNDERWOOD,MAMA'S SONG,COUNTRY,56.0,19.0,67.15789473684211,2010,0.774,0.513,143.622,0.737
1056,CARRIE UNDERWOOD,PRAYING FOR TIME,"COUNTRY,ROCK",27.0,2.0,60.5,1999,0.366,0.671,122.355,0.209
1057,CARRIE UNDERWOOD,SEE YOU AGAIN,"BALLAD,COUNTRY",34.0,20.0,58.85,2012,0.831,0.638,127.975,0.388
1058,CARRIE UNDERWOOD,SMOKE BREAK,COUNTRY,43.0,19.0,66.47368421052632,2015,0.751,0.874,112.003,0.728
1059,CARRIE UNDERWOOD,SO SMALL,COUNTRY,17.0,20.0,43.95,2007,0.784,0.426,147.939,0.272
1060,CARRIE UNDERWOOD,SOMETHING IN THE WATER,"CHRISTIAN,COUNTRY",24.0,20.0,47.35,2014,0.893,0.451,139.763,0.0971
1061,CARRIE UNDERWOOD,TEMPORARY HOME,COUNTRY,41.0,20.0,66.35,2009,0.354,0.416,80.767,0.181
1062,CARRIE UNDERWOOD,THE CHAMPION,"COUNTRY,POP",47.0,3.0,57.666666666666664,2018,0.875,0.663,91.056,0.51
1063,CARRIE UNDERWOOD,TWO BLACK CADILLACS,COUNTRY,41.0,20.0,62.6,2012,0.854,0.555,119.991,0.448
1064,CARRIE UNDERWOOD,UNDO IT,COUNTRY,23.0,20.0,44.6,2009,0.84,0.476,156.254,0.648
1065,CARRIE UNDERWOOD,WASTED,COUNTRY,37.0,20.0,57.3,2007,0.835,0.61,140.018,0.638
1066,CARTEL,HONESTLY,"POP-PUNK,ROCK",89.0,5.0,95.4,2006,0.887,0.44,144.449,0.579
1067,CASCADA,EVACUATE THE DANCEFLOOR,POP,25.0,26.0,37.07692307692308,2009,0.696,0.76,127.029,0.903
1068,CASCADA,EVERYTIME WE TOUCH,"MEMES,ELECTRONIC,DANCE,EURODANCE,POP",10.0,31.0,32.7,2005,0.781,0.46,96.092,0.29
1069,CASCADA,WHAT HURTS THE MOST,"COVER,POP",52.0,14.0,68.71428571428571,2007,0.439,0.641,136.045,0.33
1070,CASE,HAPPILY EVER AFTER,"NEO SOUL,SOUL POP,SOUL,BALLAD,R&;B",15.0,20.0,43.142857142857146,1999,0.609,0.747,120.051,0.555
1071,CASE,MISSING YOU,"R&;B,POP",4.0,22.0,38.90909090909091,2001,0.579,0.612,86.31,0.716
1072,CASEY JAMES,CRYING ON A SUITCASE,POP,88.0,9.0,93.33333333333333,1999,0.7,0.402,198.972,0.496
1073,CASH CASH,TAKE ME HOME,"POP,DANCE,ELECTRONIC",57.0,13.0,71.3076923076923,2013,0.903,0.571,127.951,0.477
1074,CASH MONEY MILLIONAIRES,PROJECT CHICK,POP,47.0,13.0,66.92307692307692,1999,0.828,0.771,136.843,0.505
1075,CASHMERE CAT,ADORE,"R&;B,ELECTRONIC,POP",100.0,1.0,93.0,2015,0.851,0.533,203.802,0.77
1076,CASSADEE POPE,WASTING ALL THESE TEARS,COUNTRY,37.0,20.0,61.0,2013,0.772,0.465,155.83,0.257
1077,CASSIDY,GET NO BETTER,POP,79.0,12.0,87.0,1999,0.125,0.593,97.914,0.233
1078,CASSIDY,HOTEL,"R&;B,RAP",4.0,24.0,25.91304347826087,2003,0.508,0.579,147.125,0.609
1079,CASSIDY,I'M A HUSTLA,RAP,34.0,19.0,61.21052631578947,2005,0.699,0.699,79.396,0.776
1080,CASSIE,LONG WAY 2 GO,"R&;B,RAP",97.0,2.0,98.5,2006,0.655,0.589,105.272,0.675
1081,CAST OF CAMP ROCK,WE ROCK,"DISNEY,SOUNDTRACK,POP",33.0,3.0,62.666666666666664,2008,0.953,0.638,143.849,0.799
1082,CAST OF RENT,SEASONS OF LOVE,"BROADWAY,POP,MUSICALS",33.0,12.0,64.75,1999,0.461,0.418,177.31,0.484
1083,CEE,CLOSET FREAK,"R&;B,RAP",98.0,3.0,99.0,2002,0.603,0.763,135.095,0.537
1084,CELINE DION,A NEW DAY HAS COME,"POP,ROCK",22.0,20.0,46.45,2002,0.519,0.484,183.959,0.198
1085,CELINE DION,I DROVE ALL NIGHT,ROCK,45.0,13.0,64.16666666666667,2003,0.912,0.566,134.994,0.644
1086,CELINE DION,TAKING CHANCES,"POP,ROCK",54.0,7.0,77.57142857142857,2007,0.386,0.724,99.987,0.31
1087,CELINE DION,THAT'S THE WAY IT IS,"POP,ADULT CONTEMPORARY",6.0,28.0,24.392857142857142,1999,0.886,0.634,93.04,0.577
1088,"CELINE DION, JOSH GROBAN",THE PRAYER,"CLASSICAL MUSIC,POP",100.0,1.0,70.0,2008,0.404,0.168,79.912,0.0676
1089,CHA SLIDE,CHA,"DANCE,RAP",83.0,10.0,90.0,2000,0.853,0.269,141.581,0.179
1090,CHAD BROCK,LIGHTNING DOES THE WORK,POP,86.0,12.0,91.66666666666667,1999,0.641,0.692,98.742,0.559
1091,CHAD BROCK,YES!,COUNTRY,22.0,20.0,45.8,2000,0.189,0.401,94.509,0.357
1092,CHAD KROEGER,HERO,"ALTERNATIVE ROCK,MARVEL,SCREEN,SOUNDTRACK,POST-GRUNGE,ROCK",3.0,22.0,18.90909090909091,2002,0.766,0.506,112.64,0.611
1093,CHAM,GHETTO STORY CHAPTER 2,"POP,REMIX,R&;B,REGGAE,DANCEHALL",77.0,7.0,89.0,2006,0.642,0.623,103.239,0.675
1094,CHAMILLIONAIRE,GOOD MORNING,"POP,RAP",40.0,3.0,65.66666666666667,2009,0.822,0.701,88.025,0.392
1095,CHAMILLIONAIRE,RIDIN',"CONSCIOUS HIP-HOP,GANGSTA RAP,MEMES,RAP",1.0,31.0,23.79310344827586,2006,0.613,0.791,143.017,0.896
1096,CHAMILLIONAIRE,TURN IT UP,POP,41.0,20.0,58.2,1999,0.771,0.57,181.401,0.894
1097,CHANCE THE RAPPER,BLESSINGS,"GOSPEL,CHRISTIAN,RAP",100.0,1.0,93.0,2016,0.343,0.714,72.348,0.372
1098,CHANCE THE RAPPER,I MIGHT NEED SECURITY,RAP,100.0,1.0,60.0,2018,0.693,0.514,110.568,0.287
1099,CHANCE THE RAPPER,NO PROBLEM,RAP,43.0,26.0,75.88461538461539,2016,0.795,0.652,135.018,0.788
1100,CHANGING FACES,THAT OTHER WOMAN,POP,64.0,11.0,73.81818181818181,1999,0.55,0.586,76.344,0.407
1101,CHANTE MOORE,CHANTE'S GOT A MAN,R&;B,10.0,18.0,55.666666666666664,1999,0.645,0.75,111.569,0.506
1102,CHANTE MOORE,STRAIGHT UP,R&;B,83.0,9.0,92.11111111111111,2000,0.869,0.864,100.011,0.93
1103,CHARICE,NOTE TO GOD,POP,100.0,1.0,44.0,2009,0.61,0.532,119.999,0.0691
1104,CHARICE,PYRAMID,ROCK,56.0,2.0,74.5,1999,0.591,0.802,143.645,0.746
1105,CHARLI XCX,BOOM CLAP,"ELECTRO-POP,SOUNDTRACK,SCREEN,UK,POP",8.0,25.0,22.04,2014,0.911,0.659,91.999,0.576
1106,CHARLI XCX,BREAK THE RULES,"ELECTRONIC ROCK,UK,POP",91.0,3.0,95.0,2014,0.926,0.676,124.019,0.818
1107,CHARLIE PUTH,ATTENTION,"FUNK,DISCO,ADULT CONTEMPORARY,SOUL POP,POP-ROCK,PRODUCER,POP",5.0,40.0,25.076923076923077,2017,0.608,0.806,122.0,0.561
1108,CHARLIE PUTH,DONE FOR ME,"DANCE-POP,DANCE,SYNTH-POP,ELECTRO-POP,ELECTRONIC,POP",53.0,9.0,63.333333333333336,2018,0.632,0.856,112.009,0.697
1109,CHARLIE PUTH,HOW LONG,"DISCO,FUNK,POP",21.0,24.0,33.78260869565217,2017,0.775,0.786,122.002,0.659
1110,CHARLIE PUTH,MARVIN GAYE,POP,21.0,20.0,43.0,2015,0.616,0.795,110.015,0.815
1111,CHARLIE PUTH,ONE CALL AWAY,POP,12.0,26.0,32.73076923076923,2015,0.258,0.649,90.937,0.372
1112,CHARLIE PUTH,THE WAY I AM,"ELECTRONIC ROCK,SYNTH-POP,ELECTRO-POP,R&;B,POP-ROCK,POP",61.0,7.0,76.28571428571429,2018,0.769,0.755,114.966,0.642
1113,CHARLIE PUTH,WE DON'T TALK ANYMORE,POP,9.0,24.0,32.416666666666664,2016,0.563,0.728,100.017,0.352
1114,CHARLIE WILSON,THERE GOES MY BABY,"R&;B,RAP",98.0,2.0,99.0,2009,0.508,0.526,125.84,0.647
1115,CHARLIE WORSHAM,COULD IT BE,POP,94.0,2.0,95.5,1999,0.668,0.865,146.079,0.964
1116,CHASE BRYANT,LITTLE BIT OF YOU,POP,71.0,11.0,84.36363636363636,1999,0.71,0.698,108.101,0.927
1117,CHASE BRYANT,TAKE IT ON BACK,COUNTRY,82.0,8.0,86.875,1999,0.403,0.446,82.097,0.263
1118,CHASE RICE,EYES ON YOU,COUNTRY,38.0,19.0,60.68421052631579,2017,0.652,0.606,97.155,0.476
1119,CHASE RICE,GONNA WANNA TONIGHT,COUNTRY,67.0,12.0,84.08333333333333,1999,0.79,0.584,123.961,0.691
1120,CHASE RICE,READY SET ROLL,COUNTRY,54.0,21.0,73.0952380952381,2013,0.803,0.513,156.038,0.746
1121,CHASE RICE,WHISPER,COUNTRY,100.0,1.0,94.0,2016,0.141,0.0843,84.363,0.0363
1122,CHEAT CODES,NO PROMISES,"DANCE,POP",38.0,23.0,60.26086956521739,2017,0.619,0.739,112.961,0.58
1123,CHECK IT OUT,CH,RAP,68.0,12.0,78.33333333333333,1999,0.276,0.724,112.874,0.718
1124,CHEDDA DA CONNECT,FLICKA DA WRIST,RAP,94.0,4.0,97.5,2015,0.483,0.951,125.049,0.595
1125,CHELY WRIGHT,IT WAS,POP,64.0,10.0,77.3,1999,0.509,0.653,118.117,0.417
1126,CHELY WRIGHT,SINGLE WHITE FEMALE,COUNTRY,36.0,20.0,45.54545454545455,1999,0.658,0.543,178.075,0.874
1127,CHER,BELIEVE,"DANCE,POP",1.0,31.0,41.0,1999,0.395,0.363,110.379,0.165
1128,CHER,SONG FOR THE LONELY,"ELECTRO-POP,ELECTRONIC,DANCE-POP,DANCE,POP",85.0,6.0,92.66666666666667,2002,0.79,0.593,125.018,0.54
1129,CHER,STRONG ENOUGH,"DANCE,POP",57.0,12.0,84.25,1999,0.506,0.276,148.24,0.383
1130,CHER LLOYD,OATH,POP,73.0,2.0,86.0,2012,0.864,0.412,113.23,0.719
1131,CHER LLOYD,WANT U BACK,"ALTERNATIVE,INDIE,ELECTRONIC POP,ELECTRO-POP,ALTERNATIVE POP,INDIE POP,BUBBLEGUM POP,POP",12.0,20.0,34.15,2012,0.891,0.694,97.939,0.563
1132,CHERIE,I'M READY,"SOUNDTRACK,POP",99.0,2.0,99.0,2004,0.431,0.243,181.237,0.376
1133,CHERISH,KILLA,POP,39.0,15.0,57.333333333333336,1999,0.635,0.831,98.116,0.799
1134,CHERISH,UNAPPRECIATED,POP,41.0,17.0,69.47058823529412,1999,0.586,0.599,108.036,0.179
1135,CHEVELLE,SEND THE PAIN BELOW,"ALTERNATIVE METAL,ROCK",65.0,20.0,76.26315789473684,2002,0.851,0.468,92.079,0.293
1136,CHEVELLE,THE RED,"ALTERNATIVE METAL,HARD ROCK,ROCK",56.0,20.0,69.45,2002,0.843,0.509,140.055,0.332
1137,CHEVELLE,VITAMIN R,ROCK,68.0,12.0,78.0,2004,0.88,0.481,95.023,0.289
1138,CHEYENNE KIMBALL,HANGING ON,POP,53.0,6.0,73.33333333333333,1999,0.975,0.248,152.815,0.164
1139,CHICO DEBARGE,GIVE YOU WHAT YOU WANT,POP,71.0,13.0,84.23076923076923,1999,0.926,0.612,123.768,0.754
1140,CHIDDY BANG,OPPOSITE OF ADULTS,RAP,90.0,2.0,95.0,2009,0.899,0.674,95.999,0.604
1141,CHIEF KEEF,I DON'T LIKE,"TRAP,DRILL,RAP",73.0,3.0,88.66666666666667,2012,0.844,0.742,131.986,0.416
1142,CHIEF KEEF,LOVE SOSA,"CHICAGO DRILL,TRAP,DRILL,RAP",56.0,14.0,77.85714285714286,2012,0.413,0.772,131.965,0.211
1143,CHILDISH GAMBINO,FEELS LIKE SUMMER,"ALTERNATIVE R&;B,NEO-PSYCHEDELIA,NEO SOUL,ADULT ALTERNATIVE,SOUNDTRACK,SOUL,R&;B",54.0,2.0,73.5,2018,0.596,0.55,165.736,0.253
1144,CHILDISH GAMBINO,I. CRAWL,"PRODUCER,RAP",100.0,1.0,86.0,2013,0.539,0.588,132.976,0.343
1145,CHILDISH GAMBINO,ME AND YOUR MAMA,"ALTERNATIVE R&;B,FUNK,BLUES ROCK,NEO-PSYCHEDELIA,PSYCHEDELIC,P-FUNK,ROCK,R&;B",68.0,2.0,68.5,2016,0.433,0.534,117.834,0.235
1146,CHILDISH GAMBINO,REDBONE,"ALTERNATIVE R&;B,NEO SOUL,MEMES,NEO-PSYCHEDELIA,SOUL,R&;B",12.0,44.0,45.68181818181818,2016,0.347,0.743,160.143,0.572
1147,CHILDISH GAMBINO,SUMMERTIME MAGIC,"ALTERNATIVE R&;B,HIP-HOP,SOUL,BOUNCE,R&;B",44.0,5.0,78.4,2018,0.579,0.76,100.011,0.129
1148,CHILDISH GAMBINO,THIS IS AMERICA,"PROTEST SONGS,HIP-HOP,MEMES,GOSPEL,TRAP,RAP",1.0,17.0,38.64705882352941,2018,0.463,0.854,120.024,0.549
1149,CHILDISH GAMBINO,V. 3005,"PRODUCER,RAP",64.0,20.0,78.0,2013,0.446,0.676,82.912,0.655
1150,CHINA ANNE MCCLAIN,CALLING ALL THE MONSTERS,"DISNEY,SOUNDTRACK,POP",86.0,2.0,93.0,2011,0.826,0.561,141.98,0.499
1151,"CHINA ANNE MCCLAIN, THOMAS DOHERTY, DYLAN PLAYFAIR",WHAT'S MY NAME,POP,61.0,3.0,76.66666666666667,2017,0.932,0.727,114.032,0.662
1152,CHINGY,BALLA BABY,RAP,20.0,18.0,46.833333333333336,1999,0.643,0.928,93.006,0.895
1153,CHINGY,DEM JEANS,RAP,59.0,9.0,78.22222222222223,2006,0.903,0.86,85.017,0.753
1154,CHINGY,FLY LIKE ME,POP,89.0,2.0,93.0,2007,0.792,0.71,116.509,0.767
1155,CHINGY,HOLIDAE IN,RAP,3.0,21.0,19.142857142857142,2003,0.791,0.81,153.067,0.948
1156,CHINGY,ONE CALL AWAY,RAP,2.0,20.0,18.45,1999,0.613,0.667,91.024,0.47
1157,CHINGY,PULLIN' ME BACK,RAP,9.0,20.0,31.1,2006,0.511,0.786,80.0,0.587
1158,CHINGY,RIGHT THURR,RAP,2.0,33.0,21.545454545454547,2003,0.749,0.866,92.074,0.891
1159,CHOPPA,CHOPPA STYLE,RAP,94.0,6.0,96.5,2002,0.698,0.92,95.059,0.659
1160,CHRIS BLUE,MONEY ON YOU,"POP,R&;B",100.0,1.0,66.0,2017,0.768,0.604,123.067,0.645
1161,CHRIS BROWN,BACK TO SLEEP,"POP,RAP,REMIX,R&;B",20.0,20.0,45.65,2016,0.675,0.653,92.832,0.797
1162,CHRIS BROWN,BEAUTIFUL PEOPLE,"ITALY,DMV,EURODANCE,ELECTRO HOUSE,R&;B",43.0,4.0,75.25,2011,0.806,0.417,127.887,0.545
1163,CHRIS BROWN,CRAWL,"DMV,POP,R&;B",53.0,9.0,70.44444444444444,2009,0.916,0.256,169.11,0.41
1164,CHRIS BROWN,DEUCES,"WEST COAST,DMV,R&;B,RAP",14.0,27.0,37.666666666666664,2010,0.641,0.657,148.261,0.256
1165,CHRIS BROWN,DON'T JUDGE ME,R&;B,67.0,20.0,77.2,2012,0.521,0.745,80.002,0.443
1166,CHRIS BROWN,DON'T THINK THEY KNOW,"R&;B,RAP",81.0,2.0,84.0,2013,0.0296,0.254,133.758,0.0367
1167,CHRIS BROWN,DON'T WAKE ME UP,"DANCE-POP,EDM,POP,DANCE,R&;B",10.0,28.0,35.892857142857146,2012,0.978,0.466,144.011,0.162
1168,CHRIS BROWN,DREAMER,R&;B,16.0,2.0,28.5,2008,0.604,0.399,94.962,0.146
1169,CHRIS BROWN,FINE CHINA,"FUNK,DISCO,R&;B,POP",31.0,16.0,55.375,2013,0.491,0.735,103.939,0.494
1170,CHRIS BROWN,FOREVER,"DMV,EURODANCE,DANCE-POP,POP",2.0,33.0,16.0,2008,0.82,0.672,120.005,0.438
1171,CHRIS BROWN,GIMME THAT,"DMV,REMIX,R&;B,RAP",15.0,20.0,33.95,2005,0.572,0.678,87.165,0.444
1172,CHRIS BROWN,GRASS AIN'T GREENER,"TRAP,ALTERNATIVE R&;B,RAP,R&;B",71.0,4.0,87.75,2016,0.786,0.387,72.724,0.547
1173,CHRIS BROWN,HIGH END,"TRAP,R&;B,RAP",82.0,2.0,91.0,2017,0.503,0.725,153.047,0.0636
1174,CHRIS BROWN,I CAN TRANSFORM YA,"DMV,CRUNK,RAP",20.0,19.0,40.68421052631579,2009,0.953,0.541,111.378,0.856
1175,CHRIS BROWN,KISS KISS,"DMV,POP,RAP",1.0,26.0,19.384615384615383,2007,0.658,0.729,140.043,0.551
1176,CHRIS BROWN,LIQUOR,R&;B,60.0,17.0,76.05882352941177,2015,0.342,0.686,104.995,0.429
1177,CHRIS BROWN,LITTLE MORE,"ELECTRONIC,DANCE-POP,DANCE,POP",100.0,1.0,91.0,2015,0.718,0.654,90.053,0.234
1178,CHRIS BROWN,LOOK AT ME NOW,"DMV,EAST COAST,RAP",6.0,27.0,18.25925925925926,2011,0.677,0.767,146.155,0.538
1179,CHRIS BROWN,LOVE MORE,"DMV,DANCE-POP,R&;B,RAP",23.0,26.0,40.61538461538461,2013,0.531,0.553,81.012,0.439
1180,CHRIS BROWN,NEW FLAME,"R&;B,RAP",27.0,22.0,43.81818181818182,2014,0.629,0.702,141.967,0.446
1181,CHRIS BROWN,NEXT TO YOU,"CANADA,DMV,POP,R&;B",26.0,3.0,70.0,2011,0.676,0.67,114.974,0.349
1182,CHRIS BROWN,NO GUIDANCE,"ALTERNATIVE R&;B,HIP-HOP,RAP,POP,DMV,CANADA,R&;B",9.0,3.0,9.333333333333334,2019,0.454,0.696,92.928,0.136
1183,CHRIS BROWN,PARTY,"TRAP,RAP,R&;B",40.0,20.0,52.75,2016,0.63,0.573,77.525,0.218
1184,CHRIS BROWN,PRIVACY,"DMV,REGGAE,JAMAICA,DANCEHALL,SOUL,RAP,R&;B",62.0,17.0,75.41176470588235,2017,0.58,0.741,97.092,0.428
1185,CHRIS BROWN,QUESTIONS,"DANCEHALL,R&;B",78.0,13.0,88.07692307692308,2017,0.598,0.614,105.803,0.565
1186,CHRIS BROWN,RUN IT!,"DMV,CRUNK,R&;B,RAP",1.0,38.0,23.333333333333332,2005,0.482,0.846,100.969,0.212
1187,CHRIS BROWN,SAY GOODBYE,"DMV,R&;B",10.0,23.0,26.954545454545453,2006,0.788,0.43,130.096,0.301
1188,CHRIS BROWN,SHE AIN'T YOU,"DMV,POP,R&;B",27.0,20.0,43.9,2011,0.716,0.634,91.039,0.619
1189,CHRIS BROWN,STRIP,"DMV,R&;B,RAP",37.0,20.0,55.25,2011,0.271,0.96,123.947,0.533
1190,CHRIS BROWN,SWEET LOVE,"ELECTRONIC,R&;B",100.0,1.0,89.0,2012,0.759,0.631,139.901,0.698
1191,CHRIS BROWN,TAKE YOU DOWN,"DMV,R&;B",43.0,20.0,57.65,2008,0.356,0.45,125.367,0.244
1192,CHRIS BROWN,TEMPO,R&;B,88.0,4.0,92.5,2017,0.482,0.769,120.959,0.487
1193,CHRIS BROWN,THIS CHRISTMAS,"R&;B,CHRISTMAS,POP",62.0,5.0,80.2,2007,0.647,0.578,87.932,0.414
1194,CHRIS BROWN,TURN UP THE MUSIC,"HOUSE,EDM,DANCE,R&;B,POP",10.0,20.0,53.85,2012,0.841,0.594,129.925,0.643
1195,CHRIS BROWN,UNDECIDED,"TROPICAL HOUSE,POP,R&;B",35.0,12.0,61.166666666666664,2019,0.612,0.407,96.943,0.488
1196,CHRIS BROWN,WALL TO WALL,"DMV,RAP,POP",79.0,9.0,88.55555555555556,2007,0.54,0.596,188.003,0.579
1197,CHRIS BROWN,WET THE BED,"DMV,R&;B,RAP",77.0,10.0,83.5,2011,0.66,0.58,123.801,0.411
